proposal_number,proposal,sponsor,rec,vote_cast,company_name,meeting_date,ticker,cusip,record_date,meeting_type,proxy_contest,proxy_card,recommendation_source,fund_name,filer__company_data__company_conformed_name,filer__company_data__central_index_key,filer__company_data__irs_number,filer__company_data__state_of_incorporation,filer__company_data__fiscal_year_end,filer__filing_values__form_type,filer__filing_values__sec_act,filer__filing_values__sec_file_number,filer__filing_values__film_number,filer__business_address__street_1,filer__business_address__street_2,filer__business_address__city,filer__business_address__state,filer__business_address__zip,filer__business_address__business_phone,filer__mail_address__street_1,filer__mail_address__street_2,filer__mail_address__city,filer__mail_address__state,filer__mail_address__zip,filer__former_company__former_conformed_name,filer__former_company__date_of_name_change,accession__accession_number,accession__conformed_period_of_report,accession__filed_as_of_date,accession__date_as_of_change,accession__effectiveness_date,metadata_fund_name,fund_name_match_score,owner_cik,series_id,series_name,class_contract_id,class_contract_name,class_contract_ticker_symbol
1f,Elect Director Jeffrey A. Goldstein,Management,For,For,"FIDELITY NATIONAL INFORMATION SERVICES, INC.","MAY 24, 2023",FIS,31620M106,"MAR 31, 2023",ANNUAL,False,,,AB US Low Volatility Equity ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US Low Volatility Equity ETF,100,0001496608,S000079472,AB US Low Volatility Equity ETF,C000240509,AB US Low Volatility Equity ETF,LOWV
1g,Elect Director Lisa A. Hook,Management,For,For,"FIDELITY NATIONAL INFORMATION SERVICES, INC.","MAY 24, 2023",FIS,31620M106,"MAR 31, 2023",ANNUAL,False,,,AB US Low Volatility Equity ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US Low Volatility Equity ETF,100,0001496608,S000079472,AB US Low Volatility Equity ETF,C000240509,AB US Low Volatility Equity ETF,LOWV
1h,Elect Director Kenneth T. Lamneck,Management,For,For,"FIDELITY NATIONAL INFORMATION SERVICES, INC.","MAY 24, 2023",FIS,31620M106,"MAR 31, 2023",ANNUAL,False,,,AB US Low Volatility Equity ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US Low Volatility Equity ETF,100,0001496608,S000079472,AB US Low Volatility Equity ETF,C000240509,AB US Low Volatility Equity ETF,LOWV
1i,Elect Director Gary L. Lauer,Management,For,For,"FIDELITY NATIONAL INFORMATION SERVICES, INC.","MAY 24, 2023",FIS,31620M106,"MAR 31, 2023",ANNUAL,False,,,AB US Low Volatility Equity ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US Low Volatility Equity ETF,100,0001496608,S000079472,AB US Low Volatility Equity ETF,C000240509,AB US Low Volatility Equity ETF,LOWV
1j,Elect Director Louise M. Parent,Management,For,For,"FIDELITY NATIONAL INFORMATION SERVICES, INC.","MAY 24, 2023",FIS,31620M106,"MAR 31, 2023",ANNUAL,False,,,AB US Low Volatility Equity ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US Low Volatility Equity ETF,100,0001496608,S000079472,AB US Low Volatility Equity ETF,C000240509,AB US Low Volatility Equity ETF,LOWV
1k,Elect Director Brian T. Shea,Management,For,For,"FIDELITY NATIONAL INFORMATION SERVICES, INC.","MAY 24, 2023",FIS,31620M106,"MAR 31, 2023",ANNUAL,False,,,AB US Low Volatility Equity ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US Low Volatility Equity ETF,100,0001496608,S000079472,AB US Low Volatility Equity ETF,C000240509,AB US Low Volatility Equity ETF,LOWV
1l,"Elect Director James B. Stallings, Jr.",Management,For,For,"FIDELITY NATIONAL INFORMATION SERVICES, INC.","MAY 24, 2023",FIS,31620M106,"MAR 31, 2023",ANNUAL,False,,,AB US Low Volatility Equity ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US Low Volatility Equity ETF,100,0001496608,S000079472,AB US Low Volatility Equity ETF,C000240509,AB US Low Volatility Equity ETF,LOWV
2,Advisory Vote to Ratify Named Executive Officers' Compensation,Management,For,For,"FIDELITY NATIONAL INFORMATION SERVICES, INC.","MAY 24, 2023",FIS,31620M106,"MAR 31, 2023",ANNUAL,False,,,AB US Low Volatility Equity ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US Low Volatility Equity ETF,100,0001496608,S000079472,AB US Low Volatility Equity ETF,C000240509,AB US Low Volatility Equity ETF,LOWV
3,Advisory Vote on Say on Pay Frequency,Management,One Year,One Year,"FIDELITY NATIONAL INFORMATION SERVICES, INC.","MAY 24, 2023",FIS,31620M106,"MAR 31, 2023",ANNUAL,False,,,AB US Low Volatility Equity ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US Low Volatility Equity ETF,100,0001496608,S000079472,AB US Low Volatility Equity ETF,C000240509,AB US Low Volatility Equity ETF,LOWV
4,Ratify KPMG LLP as Auditors,Management,For,For,"FIDELITY NATIONAL INFORMATION SERVICES, INC.","MAY 24, 2023",FIS,31620M106,"MAR 31, 2023",ANNUAL,False,,,AB US Low Volatility Equity ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US Low Volatility Equity ETF,100,0001496608,S000079472,AB US Low Volatility Equity ETF,C000240509,AB US Low Volatility Equity ETF,LOWV
1.1,Elect Director Ken Xie,Management,For,For,"FORTINET, INC.","JUN 16, 2023",FTNT,34959E109,"APR 17, 2023",ANNUAL,False,,,AB US Low Volatility Equity ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US Low Volatility Equity ETF,100,0001496608,S000079472,AB US Low Volatility Equity ETF,C000240509,AB US Low Volatility Equity ETF,LOWV
1.2,Elect Director Michael Xie,Management,For,For,"FORTINET, INC.","JUN 16, 2023",FTNT,34959E109,"APR 17, 2023",ANNUAL,False,,,AB US Low Volatility Equity ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US Low Volatility Equity ETF,100,0001496608,S000079472,AB US Low Volatility Equity ETF,C000240509,AB US Low Volatility Equity ETF,LOWV
1.3,Elect Director Kenneth A. Goldman,Management,For,For,"FORTINET, INC.","JUN 16, 2023",FTNT,34959E109,"APR 17, 2023",ANNUAL,False,,,AB US Low Volatility Equity ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US Low Volatility Equity ETF,100,0001496608,S000079472,AB US Low Volatility Equity ETF,C000240509,AB US Low Volatility Equity ETF,LOWV
1.4,Elect Director Ming Hsieh,Management,For,For,"FORTINET, INC.","JUN 16, 2023",FTNT,34959E109,"APR 17, 2023",ANNUAL,False,,,AB US Low Volatility Equity ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US Low Volatility Equity ETF,100,0001496608,S000079472,AB US Low Volatility Equity ETF,C000240509,AB US Low Volatility Equity ETF,LOWV
1.5,Elect Director Jean Hu,Management,For,For,"FORTINET, INC.","JUN 16, 2023",FTNT,34959E109,"APR 17, 2023",ANNUAL,False,,,AB US Low Volatility Equity ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US Low Volatility Equity ETF,100,0001496608,S000079472,AB US Low Volatility Equity ETF,C000240509,AB US Low Volatility Equity ETF,LOWV
1.6,Elect Director William H. Neukom,Management,For,For,"FORTINET, INC.","JUN 16, 2023",FTNT,34959E109,"APR 17, 2023",ANNUAL,False,,,AB US Low Volatility Equity ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US Low Volatility Equity ETF,100,0001496608,S000079472,AB US Low Volatility Equity ETF,C000240509,AB US Low Volatility Equity ETF,LOWV
1.7,Elect Director Judith Sim,Management,For,For,"FORTINET, INC.","JUN 16, 2023",FTNT,34959E109,"APR 17, 2023",ANNUAL,False,,,AB US Low Volatility Equity ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US Low Volatility Equity ETF,100,0001496608,S000079472,AB US Low Volatility Equity ETF,C000240509,AB US Low Volatility Equity ETF,LOWV
1.8,Elect Director Admiral James Stavridis (Ret),Management,For,For,"FORTINET, INC.","JUN 16, 2023",FTNT,34959E109,"APR 17, 2023",ANNUAL,False,,,AB US Low Volatility Equity ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US Low Volatility Equity ETF,100,0001496608,S000079472,AB US Low Volatility Equity ETF,C000240509,AB US Low Volatility Equity ETF,LOWV
2,Ratify Deloitte & Touche LLP as Auditor,Management,For,For,"FORTINET, INC.","JUN 16, 2023",FTNT,34959E109,"APR 17, 2023",ANNUAL,False,,,AB US Low Volatility Equity ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US Low Volatility Equity ETF,100,0001496608,S000079472,AB US Low Volatility Equity ETF,C000240509,AB US Low Volatility Equity ETF,LOWV
3,Advisory Vote to Ratify Named Executive Officers' Compensation,Management,For,For,"FORTINET, INC.","JUN 16, 2023",FTNT,34959E109,"APR 17, 2023",ANNUAL,False,,,AB US Low Volatility Equity ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US Low Volatility Equity ETF,100,0001496608,S000079472,AB US Low Volatility Equity ETF,C000240509,AB US Low Volatility Equity ETF,LOWV
4,Advisory Vote on Say on Pay Frequency,Management,One Year,One Year,"FORTINET, INC.","JUN 16, 2023",FTNT,34959E109,"APR 17, 2023",ANNUAL,False,,,AB US Low Volatility Equity ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US Low Volatility Equity ETF,100,0001496608,S000079472,AB US Low Volatility Equity ETF,C000240509,AB US Low Volatility Equity ETF,LOWV
5,Eliminate Supermajority Vote Requirement,Management,For,For,"FORTINET, INC.","JUN 16, 2023",FTNT,34959E109,"APR 17, 2023",ANNUAL,False,,,AB US Low Volatility Equity ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US Low Volatility Equity ETF,100,0001496608,S000079472,AB US Low Volatility Equity ETF,C000240509,AB US Low Volatility Equity ETF,LOWV
6,Amend Certificate of Incorporation to Limit the Liability of Officers,Management,For,For,"FORTINET, INC.","JUN 16, 2023",FTNT,34959E109,"APR 17, 2023",ANNUAL,False,,,AB US Low Volatility Equity ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US Low Volatility Equity ETF,100,0001496608,S000079472,AB US Low Volatility Equity ETF,C000240509,AB US Low Volatility Equity ETF,LOWV
1A,Elect Director Robert Gamgort,Management,For,For,KEURIG DR PEPPER INC.,"JUN 12, 2023",KDP,49271V100,"APR 13, 2023",ANNUAL,False,,,AB US Low Volatility Equity ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US Low Volatility Equity ETF,100,0001496608,S000079472,AB US Low Volatility Equity ETF,C000240509,AB US Low Volatility Equity ETF,LOWV
1B,Elect Director Oray Boston,Management,For,For,KEURIG DR PEPPER INC.,"JUN 12, 2023",KDP,49271V100,"APR 13, 2023",ANNUAL,False,,,AB US Low Volatility Equity ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US Low Volatility Equity ETF,100,0001496608,S000079472,AB US Low Volatility Equity ETF,C000240509,AB US Low Volatility Equity ETF,LOWV
1C,Elect Director Olivier Goudet,Management,For,For,KEURIG DR PEPPER INC.,"JUN 12, 2023",KDP,49271V100,"APR 13, 2023",ANNUAL,False,,,AB US Low Volatility Equity ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US Low Volatility Equity ETF,100,0001496608,S000079472,AB US Low Volatility Equity ETF,C000240509,AB US Low Volatility Equity ETF,LOWV
1D,Elect Director Peter Harf,Management,For,For,KEURIG DR PEPPER INC.,"JUN 12, 2023",KDP,49271V100,"APR 13, 2023",ANNUAL,False,,,AB US Low Volatility Equity ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US Low Volatility Equity ETF,100,0001496608,S000079472,AB US Low Volatility Equity ETF,C000240509,AB US Low Volatility Equity ETF,LOWV
1E,Elect Director Juliette Hickman,Management,For,For,KEURIG DR PEPPER INC.,"JUN 12, 2023",KDP,49271V100,"APR 13, 2023",ANNUAL,False,,,AB US Low Volatility Equity ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US Low Volatility Equity ETF,100,0001496608,S000079472,AB US Low Volatility Equity ETF,C000240509,AB US Low Volatility Equity ETF,LOWV
1F,Elect Director Paul Michaels,Management,For,For,KEURIG DR PEPPER INC.,"JUN 12, 2023",KDP,49271V100,"APR 13, 2023",ANNUAL,False,,,AB US Low Volatility Equity ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US Low Volatility Equity ETF,100,0001496608,S000079472,AB US Low Volatility Equity ETF,C000240509,AB US Low Volatility Equity ETF,LOWV
1G,Elect Director Pamela Patsley,Management,For,For,KEURIG DR PEPPER INC.,"JUN 12, 2023",KDP,49271V100,"APR 13, 2023",ANNUAL,False,,,AB US Low Volatility Equity ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US Low Volatility Equity ETF,100,0001496608,S000079472,AB US Low Volatility Equity ETF,C000240509,AB US Low Volatility Equity ETF,LOWV
1H,Elect Director Lubomira Rochet,Management,For,For,KEURIG DR PEPPER INC.,"JUN 12, 2023",KDP,49271V100,"APR 13, 2023",ANNUAL,False,,,AB US Low Volatility Equity ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US Low Volatility Equity ETF,100,0001496608,S000079472,AB US Low Volatility Equity ETF,C000240509,AB US Low Volatility Equity ETF,LOWV
1I,Elect Director Debra Sandler,Management,For,For,KEURIG DR PEPPER INC.,"JUN 12, 2023",KDP,49271V100,"APR 13, 2023",ANNUAL,False,,,AB US Low Volatility Equity ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US Low Volatility Equity ETF,100,0001496608,S000079472,AB US Low Volatility Equity ETF,C000240509,AB US Low Volatility Equity ETF,LOWV
1J,Elect Director Robert Singer,Management,For,For,KEURIG DR PEPPER INC.,"JUN 12, 2023",KDP,49271V100,"APR 13, 2023",ANNUAL,False,,,AB US Low Volatility Equity ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US Low Volatility Equity ETF,100,0001496608,S000079472,AB US Low Volatility Equity ETF,C000240509,AB US Low Volatility Equity ETF,LOWV
1K,Elect Director Larry Young,Management,For,For,KEURIG DR PEPPER INC.,"JUN 12, 2023",KDP,49271V100,"APR 13, 2023",ANNUAL,False,,,AB US Low Volatility Equity ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US Low Volatility Equity ETF,100,0001496608,S000079472,AB US Low Volatility Equity ETF,C000240509,AB US Low Volatility Equity ETF,LOWV
